id,app_name,user_id,user_name,date,country,version,score,topic,review_text,url,review_id,annotator_id,isAnnotated,annotatingTime,sentimentScore,NotEnglish,isFeatureShortcoming,isFeatureStrength,isFeatureRequest,isBugReport,isUsageScenario,isGeneralPraise,isGeneralComplaint,isNoise,isOther,otherText,isNotSureOfLabels,comment,gender
146,Calorie,570265683,DanM233,2017-05-13 00:00:00,Australia,7.14,5,My Fitness Pal,"Great free app for tracking and progress, never used anything for tracking before but will continue to use this. Great app!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=570265683,40813,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
147,Calorie,111187800,Garanita,2017-06-29 00:00:00,Australia,7.17,3,Has potential,"A pretty good app but has some irritating limitations:
 
 - I'm in Australia and when I search for food it lists items from Tescos etc in the U.K. This means a lot of wading through irrelevant lists
 - Iikewise it would save a lot of time if I could select only metric listings instead of wading through (to me) meaningless ounces etc",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=111187800,40706,1,1,#############,1,0,1,0,1,0,0,0,0,0,0,NULL,0,NULL,female
148,Instagra,579152510,Aishwarya desai,2017-06-14 00:00:00,India,10.25,2,Instagram followers are not increasing,"Mah instagram followers are not increasing 😓😓😢😢😢plzz help meh in that and give some solution on tht because mah network is also in full speed then to its not working plz increase them ..its seeing in detail bt not in numbers ..
  Thnk u",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=579152510,49608,1,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unisex
149,Facebook,170799946,🏽,2017-06-06 00:00:00,Canada,95,3,can't save posts?,i can't see new posts that i saved! so far it's only one post that isn't in the saved file for some reason but everything else is fine,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=170799946,602,1,1,#############,1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
150,Facebook,137926216,Purrfect Puss,2017-06-02 00:00:00,Australia,94,1,Stop Changing Things,"Goodness. You Developers should just stop changing things because you can. It was just fine before you broke it. Hate the new updates & sick of constantly having new updates & changes. I have nothing good to say about anything. 0 rating. 
 By the way, why take away the ""seen""? Not everyone responds to a post with a comment etc, and it's good to see who has actually seen it. Especially if you are running a business & what to check who's looked at something without having to go through all the Insights etc. 
 You Developers should really stop & get off your horses for a while. Go smell the roses. We would love you much better then.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=137926216,39162,1,1,#############,-2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
151,Facebook,479557116,Ajkand,2017-06-17 00:00:00,Singapore,68,1,Crashing,Whenever i visit a page on the app it keeps crashing!! Please fix it asap because its so annoying ><,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=479557116,48045,1,1,#############,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
152,Instagra,198662113,Street gal,2017-05-27 00:00:00,Singapore,10.22,5,Please add sticker or draw function,It will be great if we can have a draw or sticker function ;) �,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=198662113,48266,1,1,#############,1,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,female
153,Waze,573461449,Adrian Pete Isaacs,2017-05-26 00:00:00,Singapore,4.24,1,Worst gps ever,Several time the app will guide you to jammed roads instead of rerouting .,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=573461449,48509,1,1,#############,-2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,male
154,Waze,14244791,Fast Pete,2017-05-08 00:00:00,Canada,4.23,4,Great Daily Time Saver!,"I use almost everyday, even when not in rush hour to avoid delays or accidents, would be great to be able to use on car Nav Screen, make it happen Waze!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=14244791,4261,1,1,#############,2,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,male
155,Waze,344480162,Avenger3,2017-05-28 00:00:00,South Africa,4.24,5,Great App!,Love this app. Use it every single day and it saves me a lot of time!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=344480162,51817,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
156,Waze,473521812,myleswake,2017-06-29 00:00:00,South Africa,4.25,5,Won't drive without it,"Very useful app, especially police trapping and accident alerts",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=473521812,51768,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
157,Facebook,524095533,Vîbzz,2017-06-09 00:00:00,Singapore,96,5,Awesome app,"It's an awesome app,works smoothly",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=524095533,48071,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
158,Instagra,528887386,Happy days on Instag,2017-05-17 00:00:00,United States,10.21,5,Love the app,This is the best app ever,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=528887386,14723,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
159,Instagra,512586364,Littlemoondance,2017-05-01 00:00:00,United States,10.19,3,Issues with instastories,They latest update keeps failing to load anything into stories. Otherwise everything else is great.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=512586364,18135,1,1,#############,2,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
160,Instagra,24106329,Cheesh,2017-06-26 00:00:00,United States,10.26,5,Fun,"Easy to use, better than Facebook",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=24106329,5493,1,1,#############,1,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
161,Instagra,480360154,__.rishabh.__,2017-06-16 00:00:00,India,10.25,1,laggy,messages( dm ) are too laggy somtimes the keyboard freezes while writing a message ... sometimes the phone freezes please fix this,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=480360154,49585,1,1,#############,0,0,1,0,0,1,0,0,0,0,0,NULL,0,NULL,male
162,Facebook,535578114,Nina NinaNi,2017-06-06 00:00:00,Singapore,95,1,Can't log in.,I can't log in to my account with the correct password on either my iPad Nor iphone. I don't have this issue with my laptop. Please fix this. ):,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=535578114,48081,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,female
163,Instagra,460090832,KaramRajpal,2017-06-23 00:00:00,India,10.26,5,Changed my life,The best thing ever happened to me. Thank you Instagram,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=460090832,49469,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
164,Calorie,521135645,Yandy23,2017-06-03 00:00:00,Australia,7.16,5,Really helpful,A really great app that helps keep track of my food intake and calories. So far it has been one of the apps that helped me lose weight.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=521135645,40753,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unisex
165,Whatsapp,568014441,I_th_morning,2017-05-03 00:00:00,South Africa,2.17.21,4,Connection problem,My data is on but it just say connecting the whole time it needs to b fixed,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=568014441,51751,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
166,Instagra,383477061,Cameo_edwards,2017-05-08 00:00:00,South Africa,10.19,5,HOW DO I REPORT A SCAMMER?,"Hi, please tell me how I can report an Instagram account that run by a fraud. The lady poses as a seller of clothes. After sending her money, she doesn't send the products. 
 
 Your reports section did not have an option that I could report this account with. Please inform me how I can carry on with this matter.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=383477061,51558,1,1,#############,0,0,0,0,0,0,0,0,0,0,1,NULL,0,NULL,unisex
167,Waze,101040896,Buzzed Ninja,2017-05-16 00:00:00,United States,4.23.1,2,SIRI DOESNT WORK WHILE USING,"The Siri issue has not been addressed whatsoever. I've stopped using Waze altogether. It's simply too annoying to remember the bugs for an app and workaround it every time. Also time estimates are always off making you feel rushed and always behind. 
 
 The full voice support is too much and the simple version is too little. The Voice is also more robotic than googles. 
 
 Other than watching out for cops on the road I see no use of this app until they address some of these major pain points",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=101040896,35742,1,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
168,Instagra,368515237,Avid player197,2017-06-05 00:00:00,United States,10.22,5,Zucc,New face filters on Instagram today. Nice Job Team!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=368515237,10402,1,1,#############,1,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unisex
169,Instagra,100110865,Nikky7311,2017-05-30 00:00:00,Canada,10.2,5,Fun but slow,Perfect for those who like pictures over text. Have multiple accounts. Advertise. It's all here!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=100110865,1937,1,1,#############,2,0,1,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
170,Pinteres,123050819,DonLiyan,2017-06-19 00:00:00,Australia,6.27,5,Best,The Best in the business.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=123050819,40533,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
171,Pinteres,550468519,Peanut.tulip,2017-05-22 00:00:00,United Kingdom,6.25.2,5,#awesome,So awesome,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=550468519,44990,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
172,Facebook,571988025,Yuvraj sarma,2017-05-20 00:00:00,India,93,5,It takes so... much time to install.,Seriously it takes so much times to install.Sometimes it takes almost 2 to 3 days.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=571988025,49097,1,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,male
173,Facebook,336838021,@elartista410,2017-05-20 00:00:00,United States,93,4,Awesome,"This app has come a long way, but they finally got it right.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=336838021,57433,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
174,Waze,182867677,Bill@NCI,2017-06-15 00:00:00,United States,4.24,3,Very poor logic,"When I am going down a street opposite of the desired direction, the app SHOULD tell you to make a U turn. On many occasions (including this last drive), the app tells me to either turn LEFT or RIGHT. Then, after going about a mile out of the way, the app returns me to the street I was originally on. Got to work on that logic, Google. You broke Waze when you bought it. As a Lyft and Uber driver, I am totally dependent on this app. It's a shame it lacks the accuracy it had about a year ago.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=182867677,30782,1,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,male
176,Facebook,403191729,RT88888888,2017-06-16 00:00:00,India,97,4,:),So far so good,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=403191729,48725,1,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
177,Instagra,421401514,adamjoecole,2017-06-08 00:00:00,United Kingdom,10.24,5,Yas BISH,Best thing I have ever downloaded hunty!! Go like my selfies @adamjoecole,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=421401514,43381,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
178,Instagra,417885125,Kwanss,2017-06-17 00:00:00,South Africa,10.25,5,:),it does what it does,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=417885125,51475,1,1,#############,0,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
179,Facebook,295157105,Evesquidge,2017-05-12 00:00:00,United Kingdom,92,1,4 days behind.,Since the update I've been getting 4/5 current stories then the rest of my feed is stuff from 4 days ago. Rubbish.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=295157105,42573,1,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
180,Instagra,432854159,Raquib2930,2017-06-19 00:00:00,India,10.25,3,Direct Messages,The latest update has issues in direct messages.. It has become buggy wherein sometimes the reply bar goes missing.. I have to go to the home page and come back to messages to get the reply bar to write a reply.. kindly address the issue,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=432854159,49513,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,male
181,Waze,197357031,Knightrider_,2017-06-26 00:00:00,Australia,4.25,5,Light-years ahead from two years ago!!,This app has changed so much. It's the best drivers app by far. Try it. Amazing.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=197357031,41000,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
182,Facebook,26207078,tazbubz,2017-06-27 00:00:00,Australia,96,1,Adds are ridiculous,I get that everyone needs to make money but when I'm 1 minute in to a 3 minute video and it's already been stopped for 2 adds???!! That's just ridiculous. Won't be long and no one will be watching videos on Facebook. You get less adds on free tv!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=26207078,38766,1,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
183,Pinteres,501859605,Rosyk2408,2017-05-02 00:00:00,India,6.24,5,Assam app ever,"I found Pinterest a very useful app,lots of ideas everywhere.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=501859605,50279,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
184,Instagra,574309687,hh the guitarist,2017-05-29 00:00:00,Singapore,10.22,4,Great platform to share,Just like face book but better,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=574309687,48258,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
185,Fitbit,36197219,Krystle84,2017-05-27 00:00:00,Canada,2.36,2,Sleep Tracking,"Why does the sleep tracking keep changing? What happened to the REM, Deep, Light, Awake method of tracking? If you can't keep your tracking method consistent how are peoples results supposed to be consistent?",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=36197219,3504,1,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,female
186,Whatsapp,191817544,umbreee,2017-05-28 00:00:00,Singapore,2.17.22,2,Can't reply when iphone is locked,"I have been always replying whatsapp when my phone is locked. Now for some reason, I can't do that anymore. I also cannot find the function to do that in any of the whatsapp settings. Please do something about it.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=191817544,48427,1,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
187,Instagra,235561180,Corinneo,2017-05-05 00:00:00,United States,10.19,2,CHANGE THE FEED ORDER!!,"I keep liking pictures from 3 WEEKS AGO! It seems like I'm stalking people, but it's actually stupid Instagram shows old posts in your feed first",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=235561180,17388,1,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,female
188,Pinteres,566172923,KCPHollywood,2017-05-29 00:00:00,Canada,6.26,5,The BEST,It is so addicting. I would 👲ecommend this app. It is very helpful & interesting!!! #thebestappever,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=566172923,2941,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
189,Facebook,238487157,Tjcool12,2017-05-06 00:00:00,Canada,68,3,So laggy,The app is too laggy especially when searching,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=238487157,1047,1,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
190,Facebook,350894178,Zankischan,2017-06-14 00:00:00,Hong Kong,96,1,Can't reload,Why?? Fix it as soon as possible!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=350894178,47314,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
191,Instagra,282278181,Abdhshd,2017-06-09 00:00:00,Singapore,10.24,5,A great app to interact and share ideas!,Have been using it for years and I would have to say that the changes made are attracting more users to join the community! Great app! Love the interaction and engagements too! �,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=282278181,48219,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
192,Instagra,573650966,lexiiiqueen,2017-06-21 00:00:00,United States,10.24,5,Cooooooool,It's fun to see my friends on there�,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=573650966,6555,1,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
193,Instagra,256039601,A-money (Anisa),2017-05-29 00:00:00,United States,10.22,5,Love it,Favorite app!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=256039601,11974,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
194,Instagra,442911625,we are not a poor co,2017-05-10 00:00:00,India,10.2,5,Hey,Awesome app,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=442911625,50023,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
195,Whatsapp,446000231,Virkkkk,2017-06-03 00:00:00,India,2.17.22,5,nycc,nyccc app,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=446000231,50803,1,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
196,Instagra,477071649,Ruby Robson,2017-06-02 00:00:00,United Kingdom,10.22,5,Instagram,It's good for posting artsiey things and good for finding memes!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=477071649,43623,1,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
197,Facebook,144615887,klvliew,2017-05-12 00:00:00,Singapore,91,3,Remove swipe left to camera New feeds,Please set a setting to remove swipe left to camera features. Is irritating.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=144615887,48143,1,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
198,Whatsapp,544712337,vimalangry,2017-05-04 00:00:00,India,2.17.22,2,bring back favourites tab,"Please bring back favourites tab
 Please remove camera tab, no use
 
 also gather statistics as to how many ppl use New Status ? very few, it is a failed feature",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=544712337,51263,1,1,#############,-1,0,1,0,1,0,0,0,0,0,0,NULL,0,NULL,male
199,Facebook,556796621,Dittu@007,2017-06-03 00:00:00,India,95,3,Battery consumption,Facebook has only backdrops for battery consumption,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=556796621,48901,1,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
200,Facebook,240206087,picachino,2017-06-06 00:00:00,United States,95,1,Where are the comments?,Where are the comments??? Why I can't see any comments??? Why you are not displaying them??!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=240206087,54986,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
201,Waze,336749254,Michaeltran0705,2017-06-30 00:00:00,Australia,4.25,5,Really nice app,"Really helpful
 Thank you.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=336749254,40981,1,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
202,Facebook,407806425,Breeklaziena98,2017-06-14 00:00:00,Australia,96,1,Argh,It's not loading anything 🐽�,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=407806425,38933,1,1,#############,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,female
203,Facebook,583596389,Eunice-COOPER,2017-06-28 00:00:00,Canada,98,5,"BEST photo collage maker, 5 star",I just love this photo collage maker,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=583596389,157,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,female
205,Whatsapp,540063685,71087781007,2017-06-27 00:00:00,Hong Kong,2.17.31,1,ToBad,N ， ， N ，,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=540063685,47839,1,1,#############,-1,0,0,0,0,0,0,0,1,0,0,NULL,0,NULL,unclear
206,Facebook,500089302,Fiction Goon Films,2017-06-27 00:00:00,India,98,1,Take too much space,All iphone users have mostly faced space prob. So kindly develop option for deleting data storage.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=500089302,48577,1,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
207,Whatsapp,261471577,Fainbb,2017-05-08 00:00:00,Hong Kong,2.17.22,3,Pls fix search function!,I need this for work and now it doesn't work at all!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=261471577,47976,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
208,Facebook,537673694,SR_G,2017-05-23 00:00:00,India,93,2,Inbuilt browser is annoying,Need an option to switch off links loading in inbuilt browser. It's annoying.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=537673694,49069,1,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
209,Instagra,318680913,yutanakamotos,2017-06-07 00:00:00,Canada,10.24,1,mess,"this app is just a mess now, from the stupid non chronological order, the stupid crap on my explore etc. STOP ADDING UNNECESSARY THINGS NOBODY LIKES THE NON CHRONOLOGICAL ORDER SO CHANGE. IT. BACK. DO YOU PEOPLE EVEN LISTEN TO THE USERS???
 AND WHYS THERE SO MANY ADS NOW",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=318680913,1713,1,1,#############,-2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,male
210,Waze,26256308,Cdenhertog,2017-05-22 00:00:00,Canada,4.23.1,5,Love it,Great GPS. Just a little power hungry,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=26256308,4064,1,1,#############,2,0,1,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
211,Instagra,152158458,Jcbsjdoah,2017-06-25 00:00:00,Singapore,10.26,1,Messaging problem,Keeps showing old messages that I've read as new ones with the notifications. Pls fix it,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=152158458,48176,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
212,Facebook,39041678,New PCV Driver,2017-05-01 00:00:00,United Kingdom,90,1,Terrible -keeps crashing!,After this latest 'update' it keeps crashing. The camera swipe right is so annoying and unwanted - keep triggering it when scrolling through! No more nearby friends on a swipe left. Seems to crash and give up at least once an hour.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=39041678,42741,1,1,#############,-2,0,1,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
213,Whatsapp,366756610,Dhanush T Nair,2017-06-06 00:00:00,India,2.17.30,5,Latest Update,Vibration effect is not working in voice messages,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=366756610,50763,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,female
214,Facebook,490660351,Someone with an idea,2017-05-27 00:00:00,United Kingdom,94,1,Lol,Just rating 1 star because everyone is complaining so I will too FIX THE STUFF THAT ISNT FIXED FACEBOOK,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=490660351,42189,1,1,#############,-1,0,0,0,0,0,0,0,1,0,0,NULL,0,NULL,unclear
216,Instagra,149765306,inthespace,2017-06-20 00:00:00,Singapore,10.25,5,my visual caffeine,keeps you going through dry spells,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=149765306,48186,1,1,#############,0,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
217,Waze,276784817,Tharhtatdid,2017-06-27 00:00:00,Canada,4.25,5,Love it,Easy to navigate and helpful,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=276784817,3793,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
218,Waze,277678228,1Bossman77,2017-06-12 00:00:00,United States,4.24,5,SO HELPFUL!,"Now that I have this app I use it every time I go to my business, time is of the essence so waze comes very handy. You gotta get this so our traffic info could be richer and information is POWER.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=277678228,31017,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
219,Pinteres,554135946,sjchoc,2017-05-04 00:00:00,Singapore,6.24,4,Love it,So far so good however is there a platform whereby we can share our ideas through pinterest and not just a separate web?,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=554135946,48351,1,1,#############,2,0,0,0,1,0,0,1,0,0,0,NULL,0,NULL,unclear
220,Instagra,531584397,hhhooorrrssseee,2017-05-11 00:00:00,Australia,10.2,5,Awesome,It's probably my favourite app you should definitely get it,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=531584397,40322,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
221,Pinteres,345608591,Chadaida,2017-06-13 00:00:00,South Africa,6.27,5,Amazing,It's very nice ...,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=345608591,51579,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
223,Waze,190376972,Mike Greeff,2017-06-25 00:00:00,South Africa,4.25,5,Great traveling companion,"Leaves Google maps in its dust. Great and easy to use, intuitive. I might be wrong but it also seems to use way less data.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=190376972,51775,1,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
224,Waze,484957952,janet crawford,2017-05-15 00:00:00,United States,4.23.1,5,Love it,This is all I use for directions,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=484957952,35936,1,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
225,Instagra,296069084,Pair of jays,2017-06-20 00:00:00,United States,10.26,1,No internet connection,"On the newest iOS, my phone cannot load Instagram. It started to go slow, I did the update and even worse. Can't even use the app now",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=296069084,6767,1,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
